id	sentence	class	entity	nation	valence	commentary	source
20717	Der Frondeur breit gelagert wie die Landschaft des Emmental, behaglich, kraftvoll und selbstbewusst, am Rande des großen Weltgeschehens er stellt gern die Zeit des Untergangs des alten Bern dar bald helle bald dunkle Blüten menschlichen Gemütslebens pflückend.	1.0	Bern	CHE	2.0		1933_-_Ermatinger2_CAB.txt
7288	Ähnliche nur meist bescheidenere Bühneneinrichtungen dürfen wir für die übrigen schweizerischen Städte voraussetzen.	1.0	schweizerisch	CHE	-1.0		1892_-_Bächtold_CAB.txt
13902	Wie wurden in Genf Werke aufgenommen, welche innerhalb eines Jahres in Rousseau einen Menschen offenbarten, der in so gefährlicher Weise befähigt war, die Seelen zu erobern, die Gewissen zu verwirren und die Geister irre zu führen?	1.0	Genf	CHE	-1.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
17820	Der Ablasskrämer und Barbali kämpfen für die neuen Ideen, deren Siegeszug in Bern nach den anfänglichen Erfolgen stockte.	1.0	Bern	CHE	-1.0		1933_-_Ermatinger2_CAB.txt
14703	Er wird nun ein seßhafter Mann als Staatsschreiber und dient dem Kanton Zürich fünfzehn Jahre lang, geht aber weder in der Kanzlei, noch im Briefwechsel, noch im Pokulieren auf, sondern laboriert in den Pausen an Angefangenem und Neuem herum.	1.0	Zürich	CHE	1.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
1273	Geßner freilich gehört im Vergleich mit den bisherigen Zürchern nur in fernerem Sinne der Schule Bodmers an, indem er sich nie zum Kreise seiner Vertrauten hielt, sondern mehr nur im Allgemeinen zu den von Zürich ausgegangenen kritischen Regeln sich bekannte.	1.0	Zürich	CHE	0.0		1861_-_Mörikofer2_CAB.txt
22700	Namhafte Literaten, wie z. B. Julius Rodenberg, der Herausgeber der Deutschen Rundschau, förderten ihn und bewirkten, dass seine Bücher auch im Ausland verbreitet wurden.	1.0	Rodenberg	DEU	1.0		1951_-_Zäch_CAB.txt
14108	Müller dagegen, den das Schicksal vorübergehend als Professor nach Berlin führte, wußte stets, vor welchem Geiste er stand.	1.0	Berlin	DEU	1.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
14022	Begründer der Literarischen Gesellschaft in Lausanne und Verfasser eines vortrefflichen e Abrege de Phistoire universelle , war er das Urbild des welschen Theologen im . Jahrhundert rechtgläubig ohne Schroffheit, aufgeklärt ohne Kühnheit, duldsam und in allen Gebieten wißbegierig.	1.0	Lausanne	CHE	2.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
16103	Weniger glücklich gelangen Karl Stamm die von der deutschen Passionslyrik nicht unbeeinflußten Visionen Soldat vor dem Gekreuzigten.	1.0	deutsch	DEU	-1.0		1924_-_Korrodi_CAB.txt
11841	Turic. wurde Hans Jakob Bodmer, der Vater, geb. W. Juli , ordiniert, Katechet an der oberen Straße seit , seit Pfarrer in Greifensee, in diesem Jahr mit Esther Orell vom Gemsberg vermählt.	1.0	Greifensee	CHE	0.0		1892_-_Bächtold_CAB.txt
8582	Die Schweiz ruft dieser sein Lobredner aus kann sich berühmen, daß sie ihn groß gezogen, gelehrt und aufgestellt habe; diese ist vorzüglich berechtiget, ihn als ihr Schoßkind sich zuzueignen und ihren Trollinger zu nennen.	1.0	Schweiz	CHE	2.0		1892_-_Bächtold_CAB.txt
16469	So trieb man denn auch in der Schweiz diese nutzbare Landwirtschaft, bei der man literarische Ernten schnitt, sobald es nur Stroh ergab.	1.0	Schweiz	CHE	1.0		1924_-_Nadler_CAB.txt
9200	Die Vorrede parodiert Gottscheds deutsche Schaubühne und kritische Dichtkunst; ein beigefügtes Schäferspiel, Anne Dore ist eine Parodie zweier Stücke aus der Schaubühne.	1.0	deutsch	DEU	0.0		1892_-_Bächtold_CAB.txt
14397	Nach einer Handschrift seines Vaters gab er die Erzählung, Der schweizerische Robinson heraus.	1.0	schweizerisch	CHE	0.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
18960	Man sieht Breitinger hat sich, so sehr er, als Schweizer, für realistische Treue ist, doch bereits jene Einsicht zu eigen gemacht, die dann mehr als ein Menschenalter später bei Moritz, Goethe und Schiller auftaucht, die Lehre vom typischen oder klassischen Stil.	1.0	Schweizer	CHE	1.0		1933_-_Ermatinger2_CAB.txt
9150	Er hat der hiesigen Gesellschaft einen Teil der, Beiträge pompos dediziert, dabei einen Brief an H. Altmann geschrieben, daß, weil er inne werde, daß die Herrn von Bern gute Neigung haben, die alte helvetische Grobheit abzulegen und die schöne hochdeutsche Sprache samt daran hängendem Geschmack in ihrer Stadt in Aufnahme zu bringen, so habe er für gut und nötig erachtet, einen lieben Schüler von ihm, einen Mann von gutem Geschicke, nach Bern zu versenden, damit er den guten Geschmack allda fortpflanze und das hochadlige Frauenzimmer in der Wolfianischen Philosophie unterrichte.	1.0	Bern	CHE	1.0		1892_-_Bächtold_CAB.txt
20072	Ein Werk war so entstanden, das, wenn auch ohne die peinliche Genauigkeit und Vollständigkeit heutiger Mundartforschung gearbeitet, doch eine bewundernswerte Leistung gelehrten Fleisses und Scharfsinnes bedeutet und den verschwenderischen Reichtum der schweizerischen Volkssprache zum ersten Male vor den staunenden Augen der Zeitgenossen ausbreitete.	1.0	schweizerisch	CHE	2.0		1933_-_Ermatinger2_CAB.txt
22466	Nun siedelte er für anderthalb Jahre nach Bern über und vikarisierte an der Heiliggeistkirche.	1.0	Bern	CHE	0.0		1951_-_Zäch_CAB.txt
8039	Daß ihr Wohlfahrt sich mehr und Wachs, Das wünscht in zu Nürnberg Hans Sachs.	1.0	Nürnberg	DEU	1.0		1892_-_Bächtold_CAB.txt
6575	Wie es dabei her und zu ging, wissen wir aus den Liedern des Begründers dieser Richtung, des genialischen Neithart von Reuetal bei Landshut , der neben Walter der bedeutendste Lyriker der Epoche ist, allein bereits den Übergang von Blüte zu Verfall zeigt.	1.0	Landshut	DEU	2.0		1892_-_Bächtold_CAB.txt
8846	Die Auswahl ist noch sehr kahl mehr als die Hälfte der fünfunddreißig Werke besteht in Büchern französischen Ursprungs oder in französischen Übersetzungen der Klassiker.	1.0	französisch	FRA	-1.0		1892_-_Bächtold_CAB.txt
11662	Die Musu dazu rührt von Bernhard Hauser, Konventuale von Muri, her.	1.0	Muri	CHE	0.0		1892_-_Bächtold_CAB.txt
2730	Aber im Berner Oberland findet sie sich wenigstens doppelt, einmal im Amte Frutigen, wo der Eisberg, die Frau, entweder ganz, oder doch zum Teil, den Namen trägt; und dann am gletscherbeladenen Abhange der Jungfran, im Lanterbrunnen Thale.	1.0	Bern	CHE	0.0		1866_-_Weber_Bd_1_CAB.txt
18047	Die dramatische Literatur der katholischen Schweiz tritt an Zahl der Stücke beträchtlich hinter die reformierte zurück.	1.0	Schweiz	CHE	0.0		1933_-_Ermatinger2_CAB.txt
13090	Die ewige Richtung wurde gleichfalls verherrlicht, und das Lied davon rühmt die Schweizer als, aller Mannheit voll und niemand vergleichbar, als die Preisträger aller Kämpfe.	1.0	Schweizer	CHE	2.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
18061	Schon bald nach seiner Übersiedlung nach Luzern musste er wegen liederlichen Lebens mehrfach gebüßt werden.	1.0	Luzern	CHE	-1.0		1933_-_Ermatinger2_CAB.txt
6883	Selbst im liturgischen Gottesdienste werden deutsche Lieder üblich in Verbindung mit den Sequenzen, welche ebenfalls an bestimmten Festen im Hochamt zwischen Epiftel und Evangelium zum Halleluja gesungen werden.	1.0	deutsch	DEU	0.0		1892_-_Bächtold_CAB.txt
2746	Im Jahr O wurde er in das in der Nähe von Winterthur liegende Bergdorf brüten durch das Kloster Einsiedeln, dem damals die Kollatur dieser Pfründe gehörte, zum Pfarrer gewählt.	1.0	Winterthur	CHE	1.0		1866_-_Weber_Bd_1_CAB.txt
18740	Über Frankreich kehrte er wieder in die Heimat zurück.	1.0	Frankreich	FRA	0.0		1933_-_Ermatinger2_CAB.txt
18343	In England eifert so der Puritaner William Perkins in seinem Buch,, De casibus conscientiae wider das bürgerliche Schauspiel.	1.0	England	ENG	-1.0		1933_-_Ermatinger2_CAB.txt
20566	Hier traf der Schweizer Geibel, Heyse, Link, Dahn, wurde Mitglied des Dichtervereins Krokodil und lebte sich ganz in das etwas theatralische Künstlerleben dieses Kreises ein.	1.0	Schweizer	CHE	1.0		1933_-_Ermatinger2_CAB.txt
17880	Sobald der Landvogt der keinen Namen trägt in Uri erscheint und seine Herrschaft ankündigt, bespricht sich Tell mit Stauffacher und Erni von Melchtal und fordert sie zum Widerstand auf.	1.0	Uri	CHE	1.0		1933_-_Ermatinger2_CAB.txt
20574	Leutholds Leben, in seinen Hauptstufen so sehr abweichend von dem durchschnittlichen Lebensgange der schweizerischen Schriftsteller der Zeit, ist doch eine dunkle Bestätigung ihrer Klagen über die Ungunst des Publikums nur nicht des schweizerischen allein.	1.0	schweizerisch	CHE	-1.0		1933_-_Ermatinger2_CAB.txt
14813	Urbain Oliier verließ sein Dorf nie, der Städter Aule Besancon f blieb in Lausanne und zeichnete dessen Gesellschaft.	1.0	Lausanne	CHE	0.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
1130	Zu den treusten Verehrern gehörten die beiden Heinrich Füßle, der Maler und der Geschichtsforscher, von denen der erste ihn in geistreicher Auffassung, in Unterhaltung mit dem Künstler selbst, dargestellt, der andere sein Leben in nur zu liebevoll umständlicher Gründlichkeit zu beschreiben angefangen Schweizerisches Museum...	1.0	schweizerisch	CHE	1.0		1861_-_Mörikofer2_CAB.txt
8634	Aus diesem Jahre J ist sein ältestes deutsches Gedicht auf den Tod des Schultheißen Samuel Frisching überliefert.	1.0	deutsch	DEU	0.0		1892_-_Bächtold_CAB.txt
15815	Die geistige Grösse der Schweiz dekretieren ja nicht wir allein, Sondern Sie wird an dem bestimme, was wir den zwei Vaterländern geben.	1.0	Schweiz	CHE	1.0		1918_-_Korrodi_CAB.txt
12443	Darin folgende Strophen Was half hier Dietrich von Bern, Er hat manchen erschlagen?	1.0	Bern	CHE	0.0		1892_-_Bächtold_CAB.txt
20038	Vaterland ist ihm eine Vorstellung der Natur, und wo er am Schlusse noch von der Staatsform spricht, da stimmt er in das Lied von der freien Schweiz, dem Land der Einfalt und Treue ein, das damals das allgemeine Urteil über die Schweiz und die Schweizer bestimmte.	1.0	Vaterland	CHE	1.0		1933_-_Ermatinger2_CAB.txt
6098	Die polnische Überlieferung endlich läßt ihn am Rhein einen Alemannen überwinden.	1.0	polnisch	POL	1.0		1892_-_Bächtold_CAB.txt
19747	In der Schweiz entstand unter der studierenden Jugend der Zofingerverein.	1.0	Schweiz	CHE	1.0		1933_-_Ermatinger2_CAB.txt
11422	Nach Holzhalb sind die Wetzel ein ausgestorbenes Geschlecht der Stadt Basel, aus welchem Hans Wetzel stammt, Amtmann oder Fürsprech am Stadtgericht, Spitalmeister und wieder Amtmann.	1.0	Basel	CHE	1.0		1892_-_Bächtold_CAB.txt
7194	Der heute noch vorhandene gedruckte und handschriftliche Dramenbestand der deutschen Schweiz beläuft sich für den angegebenen Zeitraum auf etwa hundert Stücke.	1.0	deutsch	DEU	0.0		1892_-_Bächtold_CAB.txt
1608	Durch die deutschen Männer, welche Pestalozzi als Gehilfen nahe standen, haben wir allein ein richtiges und umfassendes Bild von diesem nach seiner Person, seinen Gedanken und Bestrebungen erhalten; daß aber Männer wie Karl von Raumer und Blochmann, welche alle Schwächen und Fehler der Person und des Werkes in der Nähe gesehen und namentlich den Mangel einer mit Entschiedenheit gepflegten christlichen Grundlage des Institutes tief fühlten, dennoch mit Liebe und Verehrung an dem seltenen Manne hingen und ein so warmes Zeugnis für ihn abgaben, ist der beste Beweis seines Wertes.	1.0	deutsch	DEU	1.0		1861_-_Mörikofer2_CAB.txt
1314	Bern mochte es nämlich wohl leiden, wenn seine Untertanenlande ihm wissenschaftlich gebildete Männer lieferten diese fanden Unterstützung und Beförderung, nur das Regiment behielt die Hauptstadt für sich.	1.0	Bern	CHE	1.0		1861_-_Mörikofer2_CAB.txt
20529	Gotthelfs Wirkung spürt man etwa in,, Karlidürsen Joggis Liseli, der humoristischen Geschichte der Verheiratung einer Bauerndirne mit einem Vetter aus der Stadt durch Überlistung des städterfeindlichen Vaters, oder gar in der Erzählung, Peterli der verlorene Sohn, die wie eine Weiterbildung und Ausgestaltung jener skizzenhaften Geschichte von dem Studenten anmutet, der in,,Zeitgeist und Bernergeist unter dem Einfluß der freisinnigen Weltanschauung in Bern in ein liederliches und gottloses Leben hineinkommt.	1.0	Bern	CHE	2.0		1933_-_Ermatinger2_CAB.txt
18987	Noch in den ersten Schriften der Zürcher wimmelt es von schweizerischen Idiotismen, wie ja schon der Titel,, Diskurse der Malern zeigt.	1.0	schweizerisch	CHE	-2.0		1933_-_Ermatinger2_CAB.txt
557	Daher wurden die Diskurse zunächst an den Philosophen Christian Wolf in Halle geschickt, welcher nicht ermangelte, sich durch höfliches Lob und leisen Tadel dankbar zu erzeigen.	1.0	Halle	DEU	1.0		1861_-_Mörikofer2_CAB.txt
18964	Ein Abschnitt über Bau und Natur des deutschen Verses bildet den Schluß.	1.0	deutsch	DEU	0.0		1933_-_Ermatinger2_CAB.txt
19006	Sprachlehren, wie sie die Sachsen haben, kann man in vierzehn Tagen für eine jede deutsche Mundart machen.	1.0	Sachse	DEU	0.0		1933_-_Ermatinger2_CAB.txt
7803	Ein Landfahrer meldet, er habe die Flüchtigen zu Solothurn am Weißenstein angetroffen, wo sie unter großem Zulaufe des Landvoltes das Christentum predigen.	1.0	Solothurn	CHE	1.0		1892_-_Bächtold_CAB.txt
16022	Also auch Zürich hieb die alten Zöpfe ab, wurde eine moderne Stadt, entblößte seinen Busen dem ganzen Lande, gewann das schönste Quartier, die schönste Promenade zum See hinauf, wo jetzt auf einem Vorsprung das neue Münster steht mit seiner herrlichen Aussicht in Gottes Herrlichkeit.	1.0	Zürich	CHE	2.0		1924_-_Korrodi_CAB.txt
7169	Ausführliche Beschreibungen von Schwerttänzen haben wir u. a. aus Winterthur b b , Freiburg O , Bern l l und , Zürich und noch ? wurde von Einsiedler Bürgern ein solcher aufgeführt.	1.0	Winterthur	CHE	0.0		1892_-_Bächtold_CAB.txt
21569	Er rief den tauben Kastlan von St. Diez, der ihn verwundet, um Rettung, welches dieser übel verstanden; er hieb ihn mit der Hallbarde durch den Kopf.	1.0	Diez	DEU	-1.0		1943_-_Korrodi_CAB.txt
497	Über die Tyrannei des deutschen Reimes, namentlich des Alerandriners, spricht er sich mit den Zürcher Kritikern übereinstimmend aus.	1.0	deutsch	DEU	-2.0		1861_-_Mörikofer2_CAB.txt
2621	Originell, aber etwas wild ist der Anblick; auch verderben die häufigen kleinen Tannenwälder durch ihr düsteres Schwarz viel von den Annehmlichkeiten desselben, welches in der Schweiz oft der Fall sein soll.	1.0	Schweiz	CHE	-1.0		1866_-_Weber_Bd_1_CAB.txt
16267	Und zu dem Kreise gehörte Alfred Hartmann, bis , aus Berner Geschlecht auf Schloß Dunsteten geboren und mit dem Vater nach Solothurn verpflanzt.	1.0	Solothurn	CHE	0.0		1924_-_Nadler_CAB.txt
17098	Gesner und Pestalozzi gewannen Scharen von Freunden in Deutschland.	1.0	Deutschland	DEU	2.0		1933_-_Ermatinger2_CAB.txt
11553	Später trat er bei seinem väterlichen Oheim, welcher Obervogt der Einsiedelnschen Herrschaft Gachnang im Thurgau war, als Gehilfe ein und folgte demselben im Amt.	1.0	Thurgau	CHE	0.0		1892_-_Bächtold_CAB.txt
11471	Tur. aus Tann im Elsaß, wurde Kantor am Großmünster und ins Ministerium aufgenommen.	1.0	Tann	DEU	0.0		1892_-_Bächtold_CAB.txt
16251	Es war die Seelenlage der deutschen Burschenschaft, mit der Krauer das Verlangen nach einer neuen freisinnigen und geeinigten Schweiz erlebte und liedmäßig aussprach.	1.0	deutsch	DEU	1.0		1924_-_Nadler_CAB.txt
8407	Damons, des unseligen Hirten einfältige Zither, mit deutschen Saiten bespannt in drei Teilen .	1.0	deutsch	DEU	-2.0		1892_-_Bächtold_CAB.txt
6159	Wenn auch die deutsche Wortfolge zuweilen durch das Original beeinflußt wird, lateinische Konstruktionen nachgeahmt werden, war solches eben der deutschen Sprache einstmals durchaus geläufig.	1.0	deutsch	DEU	0.0		1892_-_Bächtold_CAB.txt
20219	Aber im Gefolge des gemässigten Regierungsrates C. Schnell in Burgdorf, wo er den, Berner Volksfreund ' leitete, wandelte er sich zum Konservativen um.	1.0	Burgdorf	DEU	0.0		1933_-_Ermatinger2_CAB.txt
7960	Der Leopard Frankreich begibt sich zu demselben und erhebt preisend dessen Taten, die, wenn sie erst auf fremdem Erdreich vollbracht würden, dem Ochsen die höchste Ehre dieser Welt sicherten.	1.0	Frankreich	FRA	1.0		1892_-_Bächtold_CAB.txt
16544	In Gelegenheitsgedichten reimte er seit den Baslern ein fortlaufendes Zeitbuch ihrer städtischen und der eidgenössischen Ereignisse, wenig erbaut vom Gange der Dinge in der werdenden Bundesstadt Bern.	1.0	Bern	CHE	-1.0		1924_-_Nadler_CAB.txt
17397	In der Tat haben die ersten Jahrhunderte der Schweizer Geschichte eine reiche Fülle von weltlichen Liedern hervorgebracht.	1.0	Schweizer	CHE	1.0		1933_-_Ermatinger2_CAB.txt
6698	Der Fürst von Konstanz ist Heinrich von Klingenberg, aus edlem thurgauischen Geschlecht stammend, von Z ZO seinem Todesjahr Bischof von Konstanz, früher Chorherr am Großmünster und Kanzler König Rudolphs, nach Hadlaubs Zeugnis selbst ein Dichter; sein Bruder Albrecht stritt bei Göllheim für Adolf von Nassau und starb .	1.0	Konstanz	DEU	0.0		1892_-_Bächtold_CAB.txt
17812	Aus zwei Dichtungen hallen die Erlebnisse in Italien wider aus dem zornigen Lied auf die Bicoccaschlacht und dem,, Seltsamen wunderschönen Traum, der vielleicht auf dem Rückmarsch in schlafloser Nacht im Lager empfangen, kurz nach der Heimkehr in Bern niedergeschrieben wurde, beide bedeutsame Zeugnisse für die innere Entwicklung Manuels.	1.0	Bern	CHE	1.0		1933_-_Ermatinger2_CAB.txt
16856	Es konnte nicht fehlen, dass in den gewohnten Kanälen des geistigen Güteraustausches diese Feindseligkeit auch in die Schweiz eindrang und hier leidenschaftliche Parteinahme für das eine oder andere der streitenden Völker erzeugte.	1.0	Schweiz	CHE	-1.0		1933_-_Ermatinger2_CAB.txt
1681	Ich will suchen durch die helvetische Geschichte Liebe des Vaterlandes und seiner verschiedenen Konstitutionen zu befördern, und daher diesem Buch möglichste Publizität unter den Eidgenossen verschaffen, in einer männlichen Schreibart, gedrängt und kräftig, gleich den großen Alten, und ohne leichtsinnigen Enthusiasmus schreiben.	1.0	helvetisch	CHE	1.0		1861_-_Mörikofer2_CAB.txt
17696	In Schaffhausen wurde zu Ehren des Hegauer Adels ein fünftägiges Fastnachtfest abgehalten.	1.0	Schaffhausen	CHE	2.0		1933_-_Ermatinger2_CAB.txt
1160	Er übte auf viele bedeutende Persönlichkeiten einen ermunternden und anregenden Einfluß aus, und war namentlich in Beziehung auf seine Vaterstadt und die Schweiz bei allen aufstrebenden Geistern der belebende Mittelpunkt für deutsche Bildung und Liebe zu den schönen Wissenschaften.	1.0	Schweiz	CHE	2.0		1861_-_Mörikofer2_CAB.txt
